CommitHash,CommitMsg,CommitDate,CommitFileModifications,ModifiesJavaFile?
2919ff9cdaddd8a4e3d7d4ab607c5e88d590388c,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/ListFragment.java,MODIFY
9fe9db8d20f6323589026830e68927d8ad5c30d9,Federico Iosue,Federico Iosue,assets/sql/create.sql,MODIFY
9fe9db8d20f6323589026830e68927d8ad5c30d9,Federico Iosue,Federico Iosue,assets/sql/upgrade-453.sql,ADD
9fe9db8d20f6323589026830e68927d8ad5c30d9,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/DetailFragment.java,MODIFY
9fe9db8d20f6323589026830e68927d8ad5c30d9,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/db/DbHelper.java,MODIFY
9fe9db8d20f6323589026830e68927d8ad5c30d9,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/models/Note.java,MODIFY
ac0932c0dfc4a202e8e96defad13cc144c54fb2b,Federico Iosue,Federico Iosue,AndroidManifest.xml,MODIFY
ac0932c0dfc4a202e8e96defad13cc144c54fb2b,Federico Iosue,Federico Iosue,res/layout/activity_stats.xml,ADD
ac0932c0dfc4a202e8e96defad13cc144c54fb2b,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/SettingsActivity.java,MODIFY
ac0932c0dfc4a202e8e96defad13cc144c54fb2b,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/StatsActivity.java,ADD
ac0932c0dfc4a202e8e96defad13cc144c54fb2b,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/db/DbHelper.java,MODIFY
ac0932c0dfc4a202e8e96defad13cc144c54fb2b,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/models/Stats.java,ADD
ac0932c0dfc4a202e8e96defad13cc144c54fb2b,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/utils/Navigation.java,MODIFY
5997477598c5bb190fa876d96250af348a04e8fc,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/ListFragment.java,MODIFY
5997477598c5bb190fa876d96250af348a04e8fc,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/SettingsActivity.java,MODIFY
5997477598c5bb190fa876d96250af348a04e8fc,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/async/SaveNoteTask.java,MODIFY
5997477598c5bb190fa876d96250af348a04e8fc,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/db/DbHelper.java,MODIFY
9584547fe43fca837cf9db0618bf5532dc9f423b,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/ListFragment.java,MODIFY
ac5925440bc97a4755dfcaef6b1d59a9434da974,Federico Iosue,Federico Iosue,AndroidManifest.xml,MODIFY
ac5925440bc97a4755dfcaef6b1d59a9434da974,Federico Iosue,Federico Iosue,res/raw/changelog.xml,MODIFY
ac5925440bc97a4755dfcaef6b1d59a9434da974,Federico Iosue,Federico Iosue,res/values-nl/arrays.xml,MODIFY
ac5925440bc97a4755dfcaef6b1d59a9434da974,Federico Iosue,Federico Iosue,res/values-nl/strings.xml,MODIFY
ac5925440bc97a4755dfcaef6b1d59a9434da974,Federico Iosue,Federico Iosue,res/values-ru/arrays.xml,MODIFY
ac5925440bc97a4755dfcaef6b1d59a9434da974,Federico Iosue,Federico Iosue,res/values-ru/strings.xml,MODIFY
ac5925440bc97a4755dfcaef6b1d59a9434da974,Federico Iosue,Federico Iosue,res/values-sk/strings.xml,MODIFY
b58238cd60e2eaa44d8f675fcdc845eca7b98c70,Federico Iosue,Federico Iosue,res/values-sk/arrays.xml,MODIFY
a901b599838c6acb24796bf220e509e42a07057d,Federico Iosue,Federico Iosue,AndroidManifest.xml,MODIFY
a901b599838c6acb24796bf220e509e42a07057d,Federico Iosue,Federico Iosue,res/layout/activity_stats.xml,MODIFY
0ab555f3dd2b81f3a7077014a2f3fdfd7c35680c,Federico Iosue,Federico Iosue,res/layout/activity_stats.xml,MODIFY
6f32c9eabae03dfb82650c23364d1126bd6f1fc4,Federico Iosue,Federico Iosue,res/layout/fragment_navigation_drawer.xml,MODIFY
6f32c9eabae03dfb82650c23364d1126bd6f1fc4,Federico Iosue,Federico Iosue,res/menu/menu_list.xml,MODIFY
6f32c9eabae03dfb82650c23364d1126bd6f1fc4,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/BaseActivity.java,MODIFY
6f32c9eabae03dfb82650c23364d1126bd6f1fc4,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/ListFragment.java,MODIFY
6f32c9eabae03dfb82650c23364d1126bd6f1fc4,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/NavigationDrawerFragment.java,MODIFY
0ecf152fd46c4ae1ead7e47b51a63c1113d65316,Federico Iosue,Federico Iosue,res/drawable-hdpi/ic_settings.png,ADD
0ecf152fd46c4ae1ead7e47b51a63c1113d65316,Federico Iosue,Federico Iosue,res/drawable-mdpi/ic_settings.png,ADD
0ecf152fd46c4ae1ead7e47b51a63c1113d65316,Federico Iosue,Federico Iosue,res/drawable-xhdpi/ic_settings.png,ADD
0ecf152fd46c4ae1ead7e47b51a63c1113d65316,Federico Iosue,Federico Iosue,res/drawable-xxhdpi/ic_settings.png,ADD
0ecf152fd46c4ae1ead7e47b51a63c1113d65316,Federico Iosue,Federico Iosue,res/layout/fragment_list.xml,MODIFY
0ecf152fd46c4ae1ead7e47b51a63c1113d65316,Federico Iosue,Federico Iosue,res/layout/fragment_navigation_drawer.xml,MODIFY
0ac8d8d5836ce3fca42d992c6989cfb68861ef0c,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/DetailFragment.java,MODIFY
f4b5237fcc02c122c549e869496994ab9a5bfada,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/models/Note.java,MODIFY
d3d8719ecdc497280edde662ec9356d5708f18ec,Federico Iosue,Federico Iosue,res/layout/activity_main.xml,MODIFY
d3d8719ecdc497280edde662ec9356d5708f18ec,Federico Iosue,Federico Iosue,res/layout/fragment_navigation_drawer.xml,MODIFY
d3d8719ecdc497280edde662ec9356d5708f18ec,Federico Iosue,Federico Iosue,res/raw/changelog.xml,MODIFY
d3d8719ecdc497280edde662ec9356d5708f18ec,Federico Iosue,Federico Iosue,res/values-v19/dimens.xml,MODIFY
d3d8719ecdc497280edde662ec9356d5708f18ec,Federico Iosue,Federico Iosue,res/values/dimens.xml,MODIFY
d3d8719ecdc497280edde662ec9356d5708f18ec,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/DetailFragment.java,MODIFY
d8d8f58447cd4f9d984d4ddd049d4b103ca3aa1b,Federico Iosue,Federico Iosue,res/values/integers.xml,MODIFY
8df4a11ff1c7c251f574c16828dd65bd175658d8,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/DetailFragment.java,MODIFY
0ba67574dd455f5c50ecf79a844e4a541b6e289b,Federico Iosue,Federico Iosue,assets/html/about.html,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,AndroidManifest.xml,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,res/menu/menu_list.xml,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,res/raw/changelog.xml,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,res/values/integers.xml,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,res/values/strings.xml,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/BaseActivity.java,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/CategoryActivity.java,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/DetailFragment.java,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/ListFragment.java,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/NavigationDrawerFragment.java,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/OmniNotes.java,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/StatsActivity.java,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/async/AlarmRestoreOnRebootService.java,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/async/DataBackupIntentService.java,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/async/DeleteNoteTask.java,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/async/NoteLoaderTask.java,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/async/ONDashClockExtension.java,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/async/SaveNoteTask.java,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/db/DbHelper.java,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/utils/ImportExportExcel.java,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/utils/Navigation.java,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/widget/ListRemoteViewsFactory.java,MODIFY
833212ef9a848694967271489eb09a4c1e76cea7,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/widget/WidgetConfigurationActivity.java,MODIFY
62bc092fa60e00cdbc16bbc38a5d36d1ee64cd36,Federico Iosue,Federico Iosue,AndroidManifest.xml,MODIFY
62bc092fa60e00cdbc16bbc38a5d36d1ee64cd36,Federico Iosue,Federico Iosue,res/menu/menu_list.xml,MODIFY
62bc092fa60e00cdbc16bbc38a5d36d1ee64cd36,Federico Iosue,Federico Iosue,res/raw/changelog.xml,MODIFY
62bc092fa60e00cdbc16bbc38a5d36d1ee64cd36,Federico Iosue,Federico Iosue,res/values/strings.xml,MODIFY
62bc092fa60e00cdbc16bbc38a5d36d1ee64cd36,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/DetailFragment.java,MODIFY
62bc092fa60e00cdbc16bbc38a5d36d1ee64cd36,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/ListFragment.java,MODIFY
62bc092fa60e00cdbc16bbc38a5d36d1ee64cd36,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/db/DbHelper.java,MODIFY
a6e11820c7ff6aa9c2415c0d854f891f5df98c07,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/db/DbHelper.java,MODIFY
80f9ac7947bae1b4a7b8161eb48e99394fd7d96d,Federico Iosue,Federico Iosue,etc/translations/strings.xml,MODIFY
09e251052e80376a29b0b29bfdd9a54ff0444350,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/ListFragment.java,MODIFY
09e251052e80376a29b0b29bfdd9a54ff0444350,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/MainActivity.java,MODIFY
50c6f032b1c6dd5437238fbe180034de8d32a743,Federico Iosue,Federico Iosue,res/layout/fragment_navigation_drawer.xml,MODIFY
50c6f032b1c6dd5437238fbe180034de8d32a743,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/DetailFragment.java,MODIFY
50c6f032b1c6dd5437238fbe180034de8d32a743,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/ListFragment.java,MODIFY
50c6f032b1c6dd5437238fbe180034de8d32a743,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/MainActivity.java,MODIFY
50c6f032b1c6dd5437238fbe180034de8d32a743,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/db/DbHelper.java,MODIFY
cf8acb34f447f353460d6ea621af2f925e15a536,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/DetailFragment.java,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-ar/arrays.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-ar/strings.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-de/strings.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-es/strings.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-fr/strings.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-gl/strings.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-hi/arrays.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-hi/strings.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-it/strings.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-iw/strings.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-lo/strings.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-nl/arrays.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-nl/strings.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-ru/arrays.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-ru/strings.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-sk/arrays.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-sk/strings.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-sl/strings.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-sv/strings.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-tr/strings.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-uk/arrays.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-uk/strings.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,res/values-zh/strings.xml,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/BaseActivity.java,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/DetailFragment.java,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/OmniNotes.java,MODIFY
35d52a09d4c712862450c024f39bd644c8823605,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/utils/Navigation.java,MODIFY
583413bff4d1632a5798bf678617578b351ae9cc,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/DetailFragment.java,MODIFY
583413bff4d1632a5798bf678617578b351ae9cc,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/db/DbHelper.java,MODIFY
6316f13bfef4ce70d345bdb48fa71bd24c29f262,Federico Iosue,Federico Iosue,res/layout/activity_stats.xml,MODIFY
6316f13bfef4ce70d345bdb48fa71bd24c29f262,Federico Iosue,Federico Iosue,res/layout/fragment_navigation_drawer.xml,MODIFY
6316f13bfef4ce70d345bdb48fa71bd24c29f262,Federico Iosue,Federico Iosue,res/raw/changelog.xml,MODIFY
6316f13bfef4ce70d345bdb48fa71bd24c29f262,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/StatsActivity.java,MODIFY
6316f13bfef4ce70d345bdb48fa71bd24c29f262,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/db/DbHelper.java,MODIFY
6316f13bfef4ce70d345bdb48fa71bd24c29f262,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/models/Stats.java,MODIFY
90b08ada833088ac2de7f758525d23cc88f6735a,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/DetailFragment.java,MODIFY
78816e3c5c4e6eb6c8d87589ba92fe97418872ed,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/utils/TextUtils.java,MODIFY
8cf2aaf47311ab390973180fbb5800f0171ed559,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/ListFragment.java,MODIFY
d7072064106e63a019be86786c2c9d1821e28425,Federico Iosue,Federico Iosue,res/raw/changelog.xml,MODIFY
f132c77c2a3f02415ebc232b8267b708d02188bb,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/widget/ListRemoteViewsFactory.java,MODIFY
f132c77c2a3f02415ebc232b8267b708d02188bb,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/widget/WidgetConfigurationActivity.java,MODIFY
6a456e80ff84046156b2e97aed2fe3dfeb366e2e,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/DetailFragment.java,MODIFY
6a456e80ff84046156b2e97aed2fe3dfeb366e2e,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/MainActivity.java,MODIFY
6a456e80ff84046156b2e97aed2fe3dfeb366e2e,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/models/Note.java,MODIFY
9519ea3e8f23a475f82165d3f514610f0fd488fe,Federico Iosue,Federico Iosue,res/raw/changelog.xml,MODIFY
9519ea3e8f23a475f82165d3f514610f0fd488fe,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/MainActivity.java,MODIFY
9519ea3e8f23a475f82165d3f514610f0fd488fe,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/OmniNotes.java,MODIFY
9519ea3e8f23a475f82165d3f514610f0fd488fe,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/SettingsActivity.java,MODIFY
9519ea3e8f23a475f82165d3f514610f0fd488fe,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/async/DataBackupIntentService.java,MODIFY
9519ea3e8f23a475f82165d3f514610f0fd488fe,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/async/UpdaterTask.java,MODIFY
9519ea3e8f23a475f82165d3f514610f0fd488fe,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/db/DbHelper.java,MODIFY
9519ea3e8f23a475f82165d3f514610f0fd488fe,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/utils/Constants.java,MODIFY
3171478aec5e37a426173c2194c4f3450f5eea86,Federico Iosue,Federico Iosue,AndroidManifest.xml,MODIFY
3171478aec5e37a426173c2194c4f3450f5eea86,Federico Iosue,Federico Iosue,res/raw/changelog.xml,MODIFY
3171478aec5e37a426173c2194c4f3450f5eea86,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/ListFragment.java,MODIFY
3171478aec5e37a426173c2194c4f3450f5eea86,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/db/DbHelper.java,MODIFY
81cabf01d59e6bfef0eeedcef0d37e3a38454db9,Federico Iosue,Federico Iosue,res/raw/changelog.xml,MODIFY
5b845729084c95e0680402716f11d9102b023548,Federico Iosue,Federico Iosue,AndroidManifest.xml,MODIFY
5b845729084c95e0680402716f11d9102b023548,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/ListFragment.java,MODIFY
5c1b77d3b861f3685e9415f9de66a4fde115b147,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/MainActivity.java,MODIFY
f268a4d198639e0680bc5c36b1e89eace44a8e36,Federico Iosue,Federico Iosue,AndroidManifest.xml,MODIFY
f268a4d198639e0680bc5c36b1e89eace44a8e36,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/DetailFragment.java,MODIFY
f268a4d198639e0680bc5c36b1e89eace44a8e36,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/models/Note.java,MODIFY
d63a5aa613e774b036701198892e6c601e1b8495,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/ListFragment.java,MODIFY
8cc8ac56dbbd583d49d637826b4a1464dd7a27c0,Federico Iosue,Federico Iosue,res/layout/drawer_category_list_footer.xml,ADD
8cc8ac56dbbd583d49d637826b4a1464dd7a27c0,Federico Iosue,Federico Iosue,res/layout/fragment_navigation_drawer.xml,MODIFY
8cc8ac56dbbd583d49d637826b4a1464dd7a27c0,Federico Iosue,Federico Iosue,res/values-land-v19/dimens.xml,ADD
8cc8ac56dbbd583d49d637826b4a1464dd7a27c0,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/ListFragment.java,MODIFY
8cc8ac56dbbd583d49d637826b4a1464dd7a27c0,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/NavigationDrawerFragment.java,MODIFY
94f4f7a070f70df4e6c6e266184ecd63449c05c7,Federico Iosue,Federico Iosue,res/values/arrays.xml,MODIFY
94f4f7a070f70df4e6c6e266184ecd63449c05c7,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/ListFragment.java,MODIFY
94f4f7a070f70df4e6c6e266184ecd63449c05c7,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/models/adapters/NoteAdapter.java,MODIFY
52e9b9609fe920d1ee148c889e6e8edd75a66bb0,Federico Iosue,Federico Iosue,assets/html/about.html,MODIFY
52e9b9609fe920d1ee148c889e6e8edd75a66bb0,Federico Iosue,Federico Iosue,res/values-zh-rCN/arrays.xml,RENAME
52e9b9609fe920d1ee148c889e6e8edd75a66bb0,Federico Iosue,Federico Iosue,res/values-zh-rCN/strings.xml,RENAME
52e9b9609fe920d1ee148c889e6e8edd75a66bb0,Federico Iosue,Federico Iosue,res/values-zh-rTW/arrays.xml,ADD
52e9b9609fe920d1ee148c889e6e8edd75a66bb0,Federico Iosue,Federico Iosue,res/values-zh-rTW/strings.xml,ADD
52e9b9609fe920d1ee148c889e6e8edd75a66bb0,Federico Iosue,Federico Iosue,res/values/arrays.xml,MODIFY
e815a24ee95f7e56f8003da40f5a89ab2e9f4b24,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/ListFragment.java,MODIFY
169de7fb386417dec1cacf69826faad6345dbb65,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/ListFragment.java,MODIFY
57e7f3e4c96d7d6edf20f01cfe321625cd88b595,Federico Iosue,Federico Iosue,res/layout/fragment_navigation_drawer.xml,MODIFY
57e7f3e4c96d7d6edf20f01cfe321625cd88b595,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/NavigationDrawerFragment.java,MODIFY
4aa141e6f174f0c74cdb6fbcb247b5a1e429d906,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/ListFragment.java,MODIFY
f3562a38bbc23112156715188084c7a9c259d06e,Federico Iosue,Federico Iosue,res/drawable-hdpi/drawer_shadow.9.png,ADD
f3562a38bbc23112156715188084c7a9c259d06e,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/NavigationDrawerFragment.java,MODIFY
92994aa4693f4b4f722122aeaf401183ce409feb,Federico Iosue,Federico Iosue,res/values-de/strings.xml,MODIFY
92994aa4693f4b4f722122aeaf401183ce409feb,Federico Iosue,Federico Iosue,res/values-fr/strings.xml,MODIFY
92994aa4693f4b4f722122aeaf401183ce409feb,Federico Iosue,Federico Iosue,res/values-gl/strings.xml,MODIFY
92994aa4693f4b4f722122aeaf401183ce409feb,Federico Iosue,Federico Iosue,res/values-iw/strings.xml,MODIFY
92994aa4693f4b4f722122aeaf401183ce409feb,Federico Iosue,Federico Iosue,res/values-nl/arrays.xml,MODIFY
92994aa4693f4b4f722122aeaf401183ce409feb,Federico Iosue,Federico Iosue,res/values-nl/strings.xml,MODIFY
92994aa4693f4b4f722122aeaf401183ce409feb,Federico Iosue,Federico Iosue,res/values-pt-rBR/arrays.xml,MODIFY
92994aa4693f4b4f722122aeaf401183ce409feb,Federico Iosue,Federico Iosue,res/values-pt-rBR/strings.xml,MODIFY
92994aa4693f4b4f722122aeaf401183ce409feb,Federico Iosue,Federico Iosue,res/values-pt-rPT/strings.xml,MODIFY
92994aa4693f4b4f722122aeaf401183ce409feb,Federico Iosue,Federico Iosue,res/values-ru/strings.xml,MODIFY
92994aa4693f4b4f722122aeaf401183ce409feb,Federico Iosue,Federico Iosue,res/values-sk/strings.xml,MODIFY
92994aa4693f4b4f722122aeaf401183ce409feb,Federico Iosue,Federico Iosue,res/values-sv/strings.xml,MODIFY
92994aa4693f4b4f722122aeaf401183ce409feb,Federico Iosue,Federico Iosue,res/values-tr/arrays.xml,MODIFY
92994aa4693f4b4f722122aeaf401183ce409feb,Federico Iosue,Federico Iosue,res/values-tr/strings.xml,MODIFY
32bf4736dc67fc1c72dc41090d1a372fe41a828b,Federico Iosue,Federico Iosue,res/raw/changelog.xml,MODIFY
32bf4736dc67fc1c72dc41090d1a372fe41a828b,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/db/DbHelper.java,MODIFY
7df3b1076098ad5fd44803fccdeb874337d9cd24,Federico Iosue,Federico Iosue,res/raw/changelog.xml,MODIFY
95ce8d1ac5cd926a61237bfc62db3c3d48983ae8,Federico Iosue,Federico Iosue,res/raw/changelog.xml,MODIFY
31a5a2129d7d46d8a6e1f2051bb009c8f7f131d7,Federico Iosue,Federico Iosue,AndroidManifest.xml,MODIFY
31a5a2129d7d46d8a6e1f2051bb009c8f7f131d7,Federico Iosue,Federico Iosue,assets/html/about.html,MODIFY
31a5a2129d7d46d8a6e1f2051bb009c8f7f131d7,Federico Iosue,Federico Iosue,etc/translations/strings.xml,MODIFY
31a5a2129d7d46d8a6e1f2051bb009c8f7f131d7,Federico Iosue,Federico Iosue,res/values/strings.xml,MODIFY
eecc80ee233c518173409299083b60e5c29f906f,Federico Iosue,Federico Iosue,res/layout/drawer_category_list_footer.xml,MODIFY
eecc80ee233c518173409299083b60e5c29f906f,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/DetailFragment.java,MODIFY
eecc80ee233c518173409299083b60e5c29f906f,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/NavigationDrawerFragment.java,MODIFY
d9c6f4eb6c97566561d2378719e8365d6a9f409b,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/ListFragment.java,MODIFY
b2ceb1b50de4790e919f8d98a27c6d4a3200e287,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/MainActivity.java,MODIFY
55a45bc5f39d9161ba910236a28262cf9d2df0b7,Federico Iosue,Federico Iosue,res/layout/drawer_category_list_footer.xml,MODIFY
9ae5a0701c377de20c35ae864b97d6617fefa433,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/MainActivity.java,MODIFY
504f973e72dd4f9bc89731fa4d3fccead4814662,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/ListFragment.java,MODIFY
823fe36e72ae450ef2a4b6468b28e5fd4be33d6b,Federico Iosue,Federico Iosue,AndroidManifest.xml,MODIFY
823fe36e72ae450ef2a4b6468b28e5fd4be33d6b,Federico Iosue,Federico Iosue,src/it/feio/android/omninotes/DetailFragment.java,MODIFY
