CommitId;RefactoringType;RefactoringDetail
f2a6064e38d46bad34282bcbc961e16c1bf8f533;Rename Method;Rename Method	private getPassphraseBundleIntent(data Intent, keyId long) : Intent renamed to private getPassphraseIntent(data Intent, keyId long) : Intent in class org.sufficientlysecure.keychain.remote.OpenPgpService
d3c54d5f129ca24cbfa08208fc5c79c626897d4b;Rename Method;Rename Method	public getSplitPrimaryUserId() : String[] renamed to public getSplitPrimaryUserIdWithFallback() : String[] in class org.sufficientlysecure.keychain.pgp.KeyRing
64b87f75be6e9d47ef2e799c8899cc00b751f528;Rename Method;Rename Method	public getSubKey() : WrappedSecretKey renamed to public getSecretKey() : WrappedSecretKey in class org.sufficientlysecure.keychain.pgp.WrappedSecretKeyRing
64b87f75be6e9d47ef2e799c8899cc00b751f528;Rename Method;Rename Method	public getSubKey(id long) : WrappedSecretKey renamed to public getSecretKey(id long) : WrappedSecretKey in class org.sufficientlysecure.keychain.pgp.WrappedSecretKeyRing
64b87f75be6e9d47ef2e799c8899cc00b751f528;Pull Up Method;Pull Up Method	public getSubkey() : WrappedPublicKey from class org.sufficientlysecure.keychain.pgp.WrappedPublicKeyRing to public getPublicKey() : WrappedPublicKey from class org.sufficientlysecure.keychain.pgp.WrappedKeyRing
64b87f75be6e9d47ef2e799c8899cc00b751f528;Pull Up Method;Pull Up Method	public getSubkey(id long) : WrappedPublicKey from class org.sufficientlysecure.keychain.pgp.WrappedPublicKeyRing to public getPublicKey(id long) : WrappedPublicKey from class org.sufficientlysecure.keychain.pgp.WrappedKeyRing
f18e4d109f87fddeecb8d8a68833a87803c89815;Rename Method;Rename Method	public testUserIdRevokeRead() : void renamed to public testUserIdRevoke() : void in class org.sufficientlysecure.keychain.tests.PgpKeyOperationTest
7b195ac2e37cd8223dd788e8978f3bfd3d9596cb;Rename Method;Rename Method	private readMasterKeyFlags(masterKey PGPPublicKey) : int renamed to private readKeyFlags(key PGPPublicKey) : int in class org.sufficientlysecure.keychain.pgp.PgpKeyOperation
bb92fe2804beed31d8f06a92732e9b1f12dd3aec;Extract Method;Extract Method	public reset() : void extracted from public SaveKeyringParcel() in class org.sufficientlysecure.keychain.service.SaveKeyringParcel
26f6d58284d7665aa810e0d6a219e1191166e349;Rename Method;Rename Method	public testUserIdRevokeReadd() : void renamed to public testUserIdRevokeRead() : void in class org.sufficientlysecure.keychain.tests.PgpKeyOperationTest
9bae53f1019ec0114bfad6ad2b7d61c15f3f7480;Extract Method;Extract Method	private applyModificationWithChecks(parcel SaveKeyringParcel, ring UncachedKeyRing, onlyA ArrayList<RawPacket>, onlyB ArrayList<RawPacket>) : UncachedKeyRing extracted from public testSubkeyAdd() : void in class org.sufficientlysecure.keychain.tests.PgpKeyOperationTest
9bae53f1019ec0114bfad6ad2b7d61c15f3f7480;Extract Method;Extract Method	private applyModificationWithChecks(parcel SaveKeyringParcel, ring UncachedKeyRing, onlyA ArrayList<RawPacket>, onlyB ArrayList<RawPacket>) : UncachedKeyRing extracted from public testSubkeyRevoke() : void in class org.sufficientlysecure.keychain.tests.PgpKeyOperationTest
9bae53f1019ec0114bfad6ad2b7d61c15f3f7480;Extract Method;Extract Method	private applyModificationWithChecks(parcel SaveKeyringParcel, ring UncachedKeyRing, onlyA ArrayList<RawPacket>, onlyB ArrayList<RawPacket>) : UncachedKeyRing extracted from public testUserIdAdd() : void in class org.sufficientlysecure.keychain.tests.PgpKeyOperationTest
9bae53f1019ec0114bfad6ad2b7d61c15f3f7480;Extract Method;Extract Method	private applyModificationWithChecks(parcel SaveKeyringParcel, ring UncachedKeyRing, onlyA ArrayList<RawPacket>, onlyB ArrayList<RawPacket>) : UncachedKeyRing extracted from public testUserIdPrimary() : void in class org.sufficientlysecure.keychain.tests.PgpKeyOperationTest
b406db24b7407485eb27c8f8e682e9c4a1736e4f;Extract Method;Extract Method	private applyModificationWithChecks(parcel SaveKeyringParcel, ring UncachedKeyRing) : UncachedKeyRing extracted from public testSubkeyAdd() : void in class org.sufficientlysecure.keychain.tests.PgpKeyOperationTest
fa00a5b23c3535d7893d6c54b6fd9d652e7b08e4;Rename Class;Rename Class	org.sufficientlysecure.keychain.support.KeyringTestingHelper.Packet renamed to org.sufficientlysecure.keychain.support.KeyringTestingHelper.RawPacket
718acbf954b1318c6a90ba0f9c79e63f398fb498;Move Class;Move Class	tests.PgpDecryptVerifyTest moved to org.sufficientlysecure.keychain.tests.PgpDecryptVerifyTest
718acbf954b1318c6a90ba0f9c79e63f398fb498;Move Class;Move Class	tests.ProviderHelperKeyringTest moved to org.sufficientlysecure.keychain.tests.ProviderHelperKeyringTest
d8f278229352a58dbdcf49bb65538249f8c4ccc0;Rename Method;Rename Method	public displayNotify(activity Activity) : void renamed to public createNotify(activity Activity) : SuperCardToast in class org.sufficientlysecure.keychain.service.OperationResults.ImportResult
4fbffd7bb481a44a57a94c1af5e9be80094d815f;Rename Method;Rename Method	private ringForModulus(date Date, userIdString String) : UncachedKeyRing renamed to public ringWithExtraIncorrectSignature() : UncachedKeyRing in class org.sufficientlysecure.keychain.testsupport.KeyringBuilder
4fbffd7bb481a44a57a94c1af5e9be80094d815f;Rename Method;Rename Method	private createSignaturePacket(date Date) : SignaturePacket renamed to private createSubkeySignaturePacket() : SignaturePacket in class org.sufficientlysecure.keychain.testsupport.KeyringBuilder
4fbffd7bb481a44a57a94c1af5e9be80094d815f;Extract Method;Extract Method	private convertToKeyring(packets List<ContainedPacket>) : UncachedKeyRing extracted from private ringForModulus(date Date, userIdString String) : UncachedKeyRing in class org.sufficientlysecure.keychain.testsupport.KeyringBuilder
4fbffd7bb481a44a57a94c1af5e9be80094d815f;Rename Method;Rename Method	public testVerifySuccess() : void renamed to public testCanonicalizeNoChanges() : void in class tests.UncachedKeyringTest
4fbffd7bb481a44a57a94c1af5e9be80094d815f;Rename Method;Rename Method	public testVerifyFromGpg() : void renamed to public testCanonicalizeOriginalGpg() : void in class tests.UncachedKeyringTest
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Attribute;Move Attribute	public ACTION_CREATE_KEY : String from class org.sufficientlysecure.keychain.ui.EditKeyActivity to class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Attribute;Move Attribute	public ACTION_EDIT_KEY : String from class org.sufficientlysecure.keychain.ui.EditKeyActivity to class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Attribute;Move Attribute	public EXTRA_USER_IDS : String from class org.sufficientlysecure.keychain.ui.EditKeyActivity to class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Attribute;Move Attribute	public EXTRA_NO_PASSPHRASE : String from class org.sufficientlysecure.keychain.ui.EditKeyActivity to class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Attribute;Move Attribute	public EXTRA_GENERATE_DEFAULT_KEYS : String from class org.sufficientlysecure.keychain.ui.EditKeyActivity to class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Attribute;Move Attribute	private mDataUri : Uri from class org.sufficientlysecure.keychain.ui.EditKeyActivity to class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Attribute;Move Attribute	private mUserIdsView : SectionView from class org.sufficientlysecure.keychain.ui.EditKeyActivity to class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Attribute;Move Attribute	private mKeysView : SectionView from class org.sufficientlysecure.keychain.ui.EditKeyActivity to class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Attribute;Move Attribute	private mCurrentPassphrase : String from class org.sufficientlysecure.keychain.ui.EditKeyActivity to class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Attribute;Move Attribute	private mNewPassphrase : String from class org.sufficientlysecure.keychain.ui.EditKeyActivity to class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Attribute;Move Attribute	private mSavedNewPassphrase : String from class org.sufficientlysecure.keychain.ui.EditKeyActivity to class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Attribute;Move Attribute	private mIsPassphraseSet : boolean from class org.sufficientlysecure.keychain.ui.EditKeyActivity to class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Attribute;Move Attribute	private mNeedsSaving : boolean from class org.sufficientlysecure.keychain.ui.EditKeyActivity to class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Attribute;Move Attribute	private mIsBrandNewKeyring : boolean from class org.sufficientlysecure.keychain.ui.EditKeyActivity to class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Attribute;Move Attribute	private mChangePassphrase : Button from class org.sufficientlysecure.keychain.ui.EditKeyActivity to class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Attribute;Move Attribute	private mNoPassphrase : CheckBox from class org.sufficientlysecure.keychain.ui.EditKeyActivity to class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Attribute;Move Attribute	package mUserIds : Vector<String> from class org.sufficientlysecure.keychain.ui.EditKeyActivity to class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Attribute;Move Attribute	package mKeys : Vector<UncachedSecretKey> from class org.sufficientlysecure.keychain.ui.EditKeyActivity to class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Attribute;Move Attribute	package mKeysUsages : Vector<Integer> from class org.sufficientlysecure.keychain.ui.EditKeyActivity to class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Attribute;Move Attribute	package mMasterCanSign : boolean from class org.sufficientlysecure.keychain.ui.EditKeyActivity to class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Attribute;Move Attribute	package mExportHelper : ExportHelper from class org.sufficientlysecure.keychain.ui.EditKeyActivity to class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Attribute;Move Attribute	private mEditKeyFragment : EditKeyFragment from class org.sufficientlysecure.keychain.ui.EditKeyActivityNew to class org.sufficientlysecure.keychain.ui.EditKeyActivity
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Inline Method;Inline Method	private handleActionEditKey(intent Intent) : void inlined to public onCreate(savedInstanceState Bundle) : void in class org.sufficientlysecure.keychain.ui.EditKeyActivity
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Method;Move Method	public needsSaving() : boolean from class org.sufficientlysecure.keychain.ui.EditKeyActivity to public needsSaving() : boolean from class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Method;Move Method	public somethingChanged() : void from class org.sufficientlysecure.keychain.ui.EditKeyActivity to public somethingChanged() : void from class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Method;Move Method	public onDeleted(e Editor, wasNewItem boolean) : void from class org.sufficientlysecure.keychain.ui.EditKeyActivity to public onDeleted(e Editor, wasNewItem boolean) : void from class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Method;Move Method	public onEdited() : void from class org.sufficientlysecure.keychain.ui.EditKeyActivity to public onEdited() : void from class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Method;Move Method	private handleActionCreateKey(intent Intent) : void from class org.sufficientlysecure.keychain.ui.EditKeyActivity to private handleActionCreateKey(intent Intent) : void from class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Method;Move Method	private showSetPassphraseDialog() : void from class org.sufficientlysecure.keychain.ui.EditKeyActivity to private showSetPassphraseDialog() : void from class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Method;Move Method	private buildLayout(newKeys boolean) : void from class org.sufficientlysecure.keychain.ui.EditKeyActivity to private buildLayout(newKeys boolean) : void from class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Method;Move Method	private getMasterKeyId() : long from class org.sufficientlysecure.keychain.ui.EditKeyActivity to private getMasterKeyId() : long from class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Method;Move Method	public isPassphraseSet() : boolean from class org.sufficientlysecure.keychain.ui.EditKeyActivity to public isPassphraseSet() : boolean from class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Method;Move Method	public hasPassphraseChanged() : boolean from class org.sufficientlysecure.keychain.ui.EditKeyActivity to public hasPassphraseChanged() : boolean from class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Method;Move Method	private saveClicked() : void from class org.sufficientlysecure.keychain.ui.EditKeyActivity to private saveClicked() : void from class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Method;Move Method	private checkEmptyIDsWanted() : void from class org.sufficientlysecure.keychain.ui.EditKeyActivity to private checkEmptyIDsWanted() : void from class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Method;Move Method	private toPrimitiveArray(booleanList List<Boolean>) : boolean[] from class org.sufficientlysecure.keychain.ui.EditKeyActivity to private toPrimitiveArray(booleanList List<Boolean>) : boolean[] from class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Method;Move Method	private cancelClicked() : void from class org.sufficientlysecure.keychain.ui.EditKeyActivity to private cancelClicked() : void from class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Method;Move Method	private getUserIds(userIdsView SectionView) : ArrayList<String> from class org.sufficientlysecure.keychain.ui.EditKeyActivity to private getUserIds(userIdsView SectionView) : ArrayList<String> from class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Method;Move Method	private getKeys(keysView SectionView) : ArrayList<UncachedSecretKey> from class org.sufficientlysecure.keychain.ui.EditKeyActivity to private getKeys(keysView SectionView) : ArrayList<UncachedSecretKey> from class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Method;Move Method	private getKeysUsages(keysView SectionView) : ArrayList<Integer> from class org.sufficientlysecure.keychain.ui.EditKeyActivity to private getKeysUsages(keysView SectionView) : ArrayList<Integer> from class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Method;Move Method	private getKeysExpiryDates(keysView SectionView) : ArrayList<Calendar> from class org.sufficientlysecure.keychain.ui.EditKeyActivity to private getKeysExpiryDates(keysView SectionView) : ArrayList<Calendar> from class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Method;Move Method	private updatePassphraseButtonText() : void from class org.sufficientlysecure.keychain.ui.EditKeyActivity to private updatePassphraseButtonText() : void from class org.sufficientlysecure.keychain.ui.EditKeyActivityOld
1ba41e74824d73a2c3306a94f12a7d6c5225b174;Move Method;Move Method	private loadFragment(savedInstanceState Bundle, dataUri Uri) : void from class org.sufficientlysecure.keychain.ui.EditKeyActivityNew to private loadFragment(savedInstanceState Bundle, dataUri Uri) : void from class org.sufficientlysecure.keychain.ui.EditKeyActivity
2988ac6e7b9fd997dad7ce9da66645a2d84e74a4;Rename Method;Rename Method	private save() : void renamed to private cachePassphraseForEdit() : void in class org.sufficientlysecure.keychain.ui.EditKeyFragment
2988ac6e7b9fd997dad7ce9da66645a2d84e74a4;Rename Method;Rename Method	private saveFinal(passphrase String) : void renamed to private save(passphrase String) : void in class org.sufficientlysecure.keychain.ui.EditKeyFragment
9fb92c8642faf9338a13459a717892edbea0855e;Extract Method;Extract Method	private generateSubkeyBindingSignature(masterPublicKey PGPPublicKey, masterPrivateKey PGPPrivateKey, subPrivateKey PGPPrivateKey, pKey PGPPublicKey, flags int, expiry Long) : PGPSignature extracted from private generateSubkeyBindingSignature(masterPublicKey PGPPublicKey, masterPrivateKey PGPPrivateKey, sKey PGPSecretKey, pKey PGPPublicKey, flags int, expiry Long, passphrase String) : PGPSignature in class org.sufficientlysecure.keychain.pgp.PgpKeyOperation
7408a35e1984c4791ce956bdc2ba225f8e0c3a7c;Rename Class;Rename Class	org.sufficientlysecure.keychain.ui.adapter.UserIdsArrayAdapter renamed to org.sufficientlysecure.keychain.ui.adapter.UserIdsNewAdapter
c2ba7e2420f09e4aa6d604f4af073668520138da;Rename Method;Rename Method	public displayToast(activity Activity) : void renamed to public displayNotify(activity Activity) : void in class org.sufficientlysecure.keychain.service.OperationResults.ImportResult
de698b89552a02a445f808cf97d3ce94d35a2777;Extract Method;Extract Method	private internal(sKR PGPSecretKeyRing, masterSecretKey PGPSecretKey, saveParcel SaveKeyringParcel, passphrase String, log OperationLog, indent int) : UncachedKeyRing extracted from public modifySecretKeyRing(wsKR WrappedSecretKeyRing, saveParcel SaveKeyringParcel, passphrase String, log OperationLog, indent int) : UncachedKeyRing in class org.sufficientlysecure.keychain.pgp.PgpKeyOperation
3f3e1cdb05ee0e5ab9a5a4aed8ac3ef4ef581f24;Rename Method;Rename Method	public getMailAccounts(context Context) : List<String> renamed to private getAccountEmails(context Context) : Set<String> in class org.sufficientlysecure.keychain.helper.ContactHelper
1d5606a1a31d49248d90d0fd6c9734b27cbb1a08;Extract Method;Extract Method	private changeToState(state State) : void extracted from protected onCreate(savedInstanceState Bundle) : void in class org.sufficientlysecure.keychain.ui.WizardActivity
1d5606a1a31d49248d90d0fd6c9734b27cbb1a08;Extract Method;Extract Method	private changeToState(state State) : void extracted from public nextOnClick(view View) : void in class org.sufficientlysecure.keychain.ui.WizardActivity
1d5606a1a31d49248d90d0fd6c9734b27cbb1a08;Extract Method;Extract Method	private changeToState(state State) : void extracted from public backOnClick(view View) : void in class org.sufficientlysecure.keychain.ui.WizardActivity
3ebbaae253cee615a8e132c9967ad390926bb095;Extract Method;Extract Method	private openConnection(url URL) : HttpURLConnection extracted from private query(request String) : String in class org.sufficientlysecure.keychain.keyimport.HkpKeyserver
13f785d0b04582bf4ccde97ab21eef40824df09d;Extract Method;Extract Method	private appendToOutput(input InputStream, output ByteArrayOutputStream) : void extracted from public readFully(input InputStream) : byte[] in class org.sufficientlysecure.keychain.testsupport.TestDataUtil
79fb23b095fba273d77066204ee44d2b8d1edf8d;Inline Method;Inline Method	private buildFileIntent(filename String, mimeType String) : Intent inlined to public openFile(fragment Fragment, last Uri, mimeType String, requestCode int) : void in class org.sufficientlysecure.keychain.helper.FileHelper
79fb23b095fba273d77066204ee44d2b8d1edf8d;Extract Method;Extract Method	private setInputUri(inputUri Uri) : void extracted from public onActivityResult(requestCode int, resultCode int, data Intent) : void in class org.sufficientlysecure.keychain.ui.DecryptFileFragment
79fb23b095fba273d77066204ee44d2b8d1edf8d;Extract Method;Extract Method	private setInputUri(inputUri Uri) : void extracted from public onActivityResult(requestCode int, resultCode int, data Intent) : void in class org.sufficientlysecure.keychain.ui.EncryptFileFragment
106e1fcf0344ddf98f65b7c7adc706da19faef7d;Rename Class;Rename Class	org.sufficientlysecure.keychain.ui.adapter.ViewKeyKeysAdapter renamed to org.sufficientlysecure.keychain.ui.adapter.SubkeysAdapter
106e1fcf0344ddf98f65b7c7adc706da19faef7d;Rename Class;Rename Class	org.sufficientlysecure.keychain.ui.adapter.ViewKeyUserIdsAdapter renamed to org.sufficientlysecure.keychain.ui.adapter.UserIdsAdapter
18430bef17234be2446c66405526a158c42c5141;Move Attribute;Move Attribute	public KEYS_PROJECTION : String[] from class org.sufficientlysecure.keychain.ui.ViewKeyKeysFragment to class org.sufficientlysecure.keychain.ui.adapter.ViewKeyKeysAdapter
18430bef17234be2446c66405526a158c42c5141;Move Attribute;Move Attribute	public KEYS_PROJECTION : String[] from class org.sufficientlysecure.keychain.ui.ViewKeyKeysFragment to class org.sufficientlysecure.keychain.ui.adapter.ViewKeyKeysAdapter
18430bef17234be2446c66405526a158c42c5141;Move Attribute;Move Attribute	public KEYS_PROJECTION : String[] from class org.sufficientlysecure.keychain.ui.ViewKeyKeysFragment to class org.sufficientlysecure.keychain.ui.adapter.ViewKeyKeysAdapter
0af2b27cb3d286f3f4e2f830c78b307ca222ff31;Move Class;Move Class	org.sufficientlysecure.keychain.testsupport.PgpVerifyTestingHelper.ProviderHelperStub moved to org.sufficientlysecure.keychain.testsupport.ProviderHelperStub
0af2b27cb3d286f3f4e2f830c78b307ca222ff31;Rename Class;Rename Class	tests.RoboTest renamed to tests.PgpDecryptVerifyTest
0af2b27cb3d286f3f4e2f830c78b307ca222ff31;Move Method;Move Method	public readFully(input InputStream) : byte[] from class org.sufficientlysecure.keychain.testsupport.PgpVerifyTestingHelper to public readFully(input InputStream) : byte[] from class org.sufficientlysecure.keychain.testsupport.TestDataUtil
a1525bffe23fd0f86e77250f894eacbc481aed77;Rename Method;Rename Method	public searchCallback(query String, keyserver String) : void renamed to public setQueryAndKeyserver(query String, keyserver String) : void in class org.sufficientlysecure.keychain.ui.ImportKeysServerFragment
3d8e6b303c378cba4370b537a37f82755239d226;Inline Method;Inline Method	public loadFromFingerprint(savedInstanceState Bundle, fingerprint String) : void inlined to protected handleActions(savedInstanceState Bundle, intent Intent) : void in class org.sufficientlysecure.keychain.ui.ImportKeysActivity
3d8e6b303c378cba4370b537a37f82755239d226;Extract Method;Extract Method	private initTabs(serverBundle Bundle, serverOnly boolean) : void extracted from protected handleActions(savedInstanceState Bundle, intent Intent) : void in class org.sufficientlysecure.keychain.ui.ImportKeysActivity
7fc188dbd60fde7c37a20b551d5f728019d0986c;Rename Method;Rename Method	public getKeyBytes() : byte[] renamed to public getLoaderState() : LoaderState in class org.sufficientlysecure.keychain.ui.ImportKeysListFragment
7fc188dbd60fde7c37a20b551d5f728019d0986c;Extract Method;Extract Method	private restartLoaders() : void extracted from public onActivityCreated(savedInstanceState Bundle) : void in class org.sufficientlysecure.keychain.ui.ImportKeysListFragment
7fc188dbd60fde7c37a20b551d5f728019d0986c;Extract Method;Extract Method	private restartLoaders() : void extracted from public loadNew(keyBytes byte[], dataUri Uri, serverQuery String, keyServer String, keybaseQuery String) : void in class org.sufficientlysecure.keychain.ui.ImportKeysListFragment
134f8471c05724c312085ce5b8eae2aec8cb8a52;Pull Up Method;Pull Up Method	public getUncached() : UncachedKeyRing from class org.sufficientlysecure.keychain.pgp.WrappedSecretKeyRing to public getUncached() : UncachedKeyRing from class org.sufficientlysecure.keychain.pgp.WrappedKeyRing
4bbaf6faa1b29bd66f662eb34208bef91260987b;Extract Method;Extract Method	private findRawContactId(resolver ContentResolver, fingerprint String) : int extracted from public writeKeysToContacts(context Context) : void in class org.sufficientlysecure.keychain.helper.ContactHelper
0bcf7a39bf44994dfcc8e4f8cc52084976b597b0;Extract Method;Extract Method	private insertContact(ops ArrayList<ContentProviderOperation>, context Context, fingerprint String) : void extracted from public writeKeysToContacts(context Context) : void in class org.sufficientlysecure.keychain.helper.ContactHelper
0bcf7a39bf44994dfcc8e4f8cc52084976b597b0;Extract Method;Extract Method	private writeContactKey(ops ArrayList<ContentProviderOperation>, context Context, rawContactId int, masterKeyId long, keyIdShort String) : void extracted from public writeKeysToContacts(context Context) : void in class org.sufficientlysecure.keychain.helper.ContactHelper
0bcf7a39bf44994dfcc8e4f8cc52084976b597b0;Extract Method;Extract Method	private writeContactEmail(ops ArrayList<ContentProviderOperation>, resolver ContentResolver, rawContactId int, masterKeyId long) : void extracted from public writeKeysToContacts(context Context) : void in class org.sufficientlysecure.keychain.helper.ContactHelper
f80228a08dbb6c9cfa350f9f9f71d76ff8f313c2;Rename Method;Rename Method	public consolidate(list List<UncachedKeyRing>, log OperationLog, indent int) : UncachedKeyRing renamed to public merge(other UncachedKeyRing, log OperationLog, indent int) : UncachedKeyRing in class org.sufficientlysecure.keychain.pgp.UncachedKeyRing
1e45e5cd9ad4e38bcff347bc7d3b8f422a636519;Rename Method;Rename Method	public canonicalizePublic(log OperationLog, indent int) : UncachedKeyRing renamed to public canonicalize(log OperationLog, indent int) : UncachedKeyRing in class org.sufficientlysecure.keychain.pgp.UncachedKeyRing
b4974d922e0a5472932e211d6a87b3ea901dfae6;Rename Method;Rename Method	public canonicalize(log OperationLog, indent int) : UncachedKeyRing renamed to public canonicalizePublic(log OperationLog, indent int) : UncachedKeyRing in class org.sufficientlysecure.keychain.pgp.UncachedKeyRing
c63f3c8a5d0a3e5c0c0587ae3448e014878930c0;Rename Method;Rename Method	public saveKeyRing(pubRing UncachedKeyRing, secRing UncachedKeyRing) : void renamed to public savePairedKeyRing(pubRing UncachedKeyRing, secRing UncachedKeyRing) : void in class org.sufficientlysecure.keychain.provider.ProviderHelper
c63f3c8a5d0a3e5c0c0587ae3448e014878930c0;Extract Method;Extract Method	private internalSavePublicKeyRing(keyRing UncachedKeyRing, progress Progressable, selfCertsAreTrusted boolean) : int extracted from public savePublicKeyRing(keyRing UncachedKeyRing, progress Progressable) : SaveKeyringResult in class org.sufficientlysecure.keychain.provider.ProviderHelper
c63f3c8a5d0a3e5c0c0587ae3448e014878930c0;Extract Method;Extract Method	private internalSaveSecretKeyRing(keyRing UncachedKeyRing) : SaveKeyringResult extracted from public savePublicKeyRing(keyRing UncachedKeyRing, progress Progressable) : SaveKeyringResult in class org.sufficientlysecure.keychain.provider.ProviderHelper
c63f3c8a5d0a3e5c0c0587ae3448e014878930c0;Extract Method;Extract Method	private internalSaveSecretKeyRing(keyRing UncachedKeyRing) : SaveKeyringResult extracted from public saveSecretKeyRing(keyRing UncachedKeyRing) : SaveKeyringResult in class org.sufficientlysecure.keychain.provider.ProviderHelper
2f0e70587dfc21ce5c3d826f3d96b8231674f022;Extract Method;Extract Method	public savePublicKeyRing(keyRing UncachedKeyRing, progress Progressable) : SaveKeyringResult extracted from public savePublicKeyRing(keyRing UncachedKeyRing) : SaveKeyringResult in class org.sufficientlysecure.keychain.provider.ProviderHelper
5bd0b5011e2af23dc8b1054f65c9459bdeddcd8f;Move Class;Move Class	org.sufficientlysecure.keychain.ui.adapter.Notify moved to org.sufficientlysecure.keychain.util.Notify
79131be5f09c9ebaaa9c76ef717b2bd68c9b49db;Rename Method;Rename Method	private getAllWrappedMasterKeys() : LongSparseArray<WrappedPublicKey> renamed to private getTrustedMasterKeys() : LongSparseArray<WrappedPublicKey> in class org.sufficientlysecure.keychain.provider.ProviderHelper
